"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","Id"
"n",0.178037183,48,0,0.48629573,8500,10,0,2,0,0,23981
"n",0.40071958,52,0,0.161792813,10463,8,0,0,0,3,23982
"n",0.066788302,40,0,0.065105654,1750,8,0,0,0,2,23983
"n",0.138670308,85,0,0.748695004,1340,9,0,0,0,0,23984
"n",0.013516775,55,0,0.191562005,8200,15,0,1,0,1,23985
"n",0.047123037,78,0,36,5400,4,0,0,0,0,23986
"n",0.085702043,26,0,0.244747172,4330,6,0,0,0,0,23987
"n",0.265890112,30,2,0.476702509,5300,10,0,2,0,1,23988
"n",0.009469862,86,0,9,5400,4,0,0,0,0,23989
"n",0.202134832,60,0,0.438351952,9756,16,0,1,0,1,23990
"y",0.356440593,38,1,0.346776973,2900,4,0,0,0,3,23991
"y",0.9999999,43,0,0.127343633,20000,3,0,1,1,0,23992
"n",0.9999999,38,0,0.000220572,13600,0,1,0,0,2,23993
"n",0.037555116,74,0,1599,5400,15,0,1,0,0,23994
"y",1.156146179,44,1,0.104741954,5250,4,2,0,1,0,23995
"n",0.221487395,70,0,0.697576396,2846,10,0,1,0,2,23996
"n",0.834584789,74,0,0.764027671,1300,10,0,1,0,0,23997
"y",0.9999999,58,0,80,5400,1,2,0,0,0,23998
"n",0.641684461,68,1,0.95004995,1000,6,0,0,0,0,23999
"n",0.060921923,66,0,0.014508656,8201,16,0,0,0,1,24000
"n",0.11746212,39,0,0.04323919,4000,6,0,0,0,2,24001
"n",0.691617951,56,1,0.269059248,4708,7,1,1,0,4,24002
"n",0.019446935,85,0,0.001430104,5593,4,0,0,0,0,24003
"n",0.888668522,52,0,0.635822554,12600,17,0,2,0,3,24004
"n",0,94,0,1531,5400,5,0,1,0,0,24005
"n",0.588432631,40,0,0.396319306,8530,7,0,1,0,4,24006
"n",0.095084939,33,0,0.290337859,6333,8,0,1,0,0,24007
"n",0.000842673,99,0,0,5400,4,0,0,0,0,24008
"n",0.53977296,59,0,0.346661335,2500,9,0,0,0,0,24009
"y",0.9999999,50,0,0.191391238,1300,1,1,0,1,2,24010
"n",0.964530587,49,3,0.479934559,10390,13,0,4,0,4,24011
"n",0.125554653,28,0,0.44761508,4800,5,0,2,0,0,24012
"n",0.017754665,62,0,0.040758023,10500,19,0,0,0,0,24013
"n",0.036145491,75,0,0.037654115,3000,17,0,0,0,0,24014
"n",0.881491345,45,0,0.110481586,6000,2,0,0,1,0,24015
"n",0.487358098,47,0,0.235543287,21010,12,0,3,1,3,24016
"n",0.428806874,57,0,0.11532235,10500,8,0,0,0,0,24017
"n",0.081379959,38,0,0.269873013,10000,10,0,1,0,0,24018
"n",0.716364064,37,0,1.110897744,2082,12,0,1,0,2,24019
"n",0.001889243,68,0,0.075353972,4166,8,0,1,0,0,24020
"n",0.012286816,75,0,0.009998182,5500,9,0,0,0,0,24021
"n",0.844420916,58,0,2039,5400,7,0,1,0,0,24022
"n",0.028142646,43,0,0.321946342,6000,7,0,2,0,0,24023
"n",0.072527117,85,0,0.085382923,5000,11,0,1,0,0,24024
"n",0.280831963,49,0,0.341869628,5583,12,0,1,0,0,24025
"n",0.062781047,46,2,0.224221972,8000,11,0,2,0,0,24026
"n",0.024447246,81,0,1187,0,12,0,1,0,1,24027
"n",0,37,1,0.358527331,9750,6,0,2,0,2,24028
"n",0.008552712,68,1,0.19017996,4500,13,0,0,0,0,24029
"n",0.9999999,67,0,0.341176471,6714,9,0,1,0,0,24030
"n",0.062692633,56,0,0.6133829,7800,7,0,2,0,1,24031
"n",0.048331096,51,0,30,5400,2,0,0,0,0,24032
"n",0.416197975,42,0,0.044823232,3167,1,0,0,0,0,24033
"n",0.051773706,32,0,0.230589803,3000,3,0,1,0,0,24034
"n",0.257152964,72,0,2376,5400,7,0,2,0,0,24035
"n",0.11845251,63,0,0.314313582,4100,4,0,1,0,1,24036
"n",0.015459292,80,0,0.004666148,9000,8,0,0,0,1,24037
"n",0.942774166,40,0,1695,5400,8,0,0,0,1,24038
"n",0.070285817,48,0,0.55877712,10139,8,0,4,0,4,24039
"n",0.099913732,33,0,0.233416651,5200,6,0,1,0,0,24040
"n",0.9999999,51,0,964.5,1,4,0,1,0,0,24041
"y",0.982134127,68,2,0.888422819,3575,13,0,2,1,0,24042
"n",0.085806042,76,0,0.034727703,3800,6,0,0,0,1,24043
"n",0.022803587,70,0,0.08908046,5219,5,0,0,0,0,24044
"y",1.041323205,42,2,1.682057276,1710,11,7,0,1,3,24045
"n",0.239549032,34,0,0.482542428,9250,8,0,2,0,0,24046
"n",0.266942733,52,0,0.201449638,4000,9,0,0,0,0,24047
"n",0.243502599,38,0,0.394521096,5000,4,0,1,0,2,24048
"n",0,64,0,0.313671582,4000,3,0,1,0,1,24049
"n",0.443555644,40,0,2677,5400,8,0,1,0,0,24050
"n",0.11685484,39,1,0.366402771,8083,9,0,1,0,2,24051
"n",0.000194687,49,0,0.10536183,8000,7,0,1,0,1,24052
"y",0.9999999,51,98,0,800,0,98,0,98,0,24053
"n",0.10939453,41,2,0.195736264,22749,5,0,4,0,2,24054
"n",0.138893154,40,1,0.679182404,4500,14,0,1,0,2,24055
"n",1.051474263,39,0,0.201166181,2400,5,0,0,0,2,24056
"n",0.505695275,42,0,0.453909218,5000,17,0,2,0,0,24057
"n",0.152740634,60,0,0.249878385,6166,9,0,1,0,3,24058
"n",0.01484015,71,0,0.155044248,2824,9,0,0,0,0,24059
"n",0.326997203,58,0,0.35588843,7743,19,0,1,0,0,24060
"n",0.027461045,59,0,0.079662605,3200,16,0,0,0,1,24061
"n",0.881720075,34,0,0.168385603,4750,4,0,0,0,3,24062
"n",0.035918508,44,0,0.519641735,6363,5,0,1,0,0,24063
"n",0,52,0,0,5400,1,0,0,0,0,24064
"n",0.034353529,29,1,0.299729223,4800,3,0,1,0,0,24065
"n",0.816546852,57,1,0.257931448,13332,8,0,2,0,3,24066
"y",0.605906784,37,3,636,5400,12,0,0,0,0,24067
"n",0,39,0,0.162199,2200,2,0,0,1,2,24068
"n",0.9999999,64,1,16,5400,9,0,0,0,0,24069
"n",0.000608682,61,0,967,5400,7,0,2,0,0,24070
"n",0.466550669,44,0,0.22975225,9000,5,0,0,0,0,24071
"n",0.391184353,51,0,1782,0,6,0,1,0,3,24072
"n",0.9999999,73,0,17,5400,1,0,0,0,0,24073
"n",0.009722166,44,0,0.612487501,9000,6,0,3,0,2,24074
"n",0,64,0,0.000133324,15000,4,0,0,0,0,24075
"n",0.028860759,81,0,0.213091704,6400,10,0,0,0,0,24076
"n",0.349561234,45,0,0.420750697,6100,12,0,1,0,1,24077
"n",0.056336349,68,0,0.415076718,7494,10,0,2,0,0,24078
"n",0.954219253,47,1,310,5400,4,0,0,1,0,24079
"n",0.438935631,34,0,0.837837838,2700,19,0,2,0,0,24080
"n",0,52,0,0.162482727,8683,11,0,1,0,1,24081
"n",0.156535968,51,0,0.021013478,20700,3,0,0,0,2,24082
"n",0.04419558,73,0,0.508121616,2400,9,0,1,0,0,24083
"n",0.029936745,50,0,0.007117438,5900,8,0,0,0,1,24084
"n",0.957793935,49,2,0.247480081,10416,6,1,2,0,3,24085
"n",0.028355625,65,0,1793,5400,16,0,1,0,3,24086
"n",0.9999999,51,0,5364,5400,8,0,1,0,0,24087
"n",0.148388129,37,0,0.262028384,8666,8,0,2,0,0,24088
"n",0.11281133,32,0,0.097519247,3506,3,0,0,0,1,24089
"n",0.002509375,75,0,0.003623188,2483,9,0,0,0,0,24090
"y",0.9999999,42,1,1422,5400,1,1,1,1,0,24091
"n",0.704590818,29,0,0.809190809,1000,5,0,0,0,0,24092
"y",0.73835561,64,3,0.392008388,8583,8,0,3,0,1,24093
"n",0.009999355,43,0,0.061971023,6970,4,0,0,0,1,24094
"n",0.113080913,35,0,1.197325506,3065,10,0,2,0,0,24095
"n",0.9999999,70,0,0,5400,2,0,0,0,0,24096
"n",0,82,1,0,5400,8,0,0,0,0,24097
"n",0.704323919,45,0,0.322020521,3800,6,0,1,0,2,24098
"n",0.009793495,87,0,0.005452893,3300,10,0,0,0,0,24099
"n",0.003642727,78,0,223,5400,9,0,0,0,0,24100
"n",0.675476552,48,1,1.009648518,1450,12,0,1,0,1,24101
"n",0.147142726,35,0,0.26675719,8100,5,0,1,0,2,24102
"n",0.001374983,68,0,799,5400,14,0,1,0,0,24103
"n",0.666710143,38,0,0.29095958,3240,6,0,0,0,1,24104
"n",1.044955045,23,0,0.040121581,1644,2,0,0,0,0,24105
"n",0.475330576,61,1,0.440248934,14300,11,0,3,0,1,24106
"n",0.9999999,48,1,167,5400,6,0,0,2,0,24107
"n",0.306667987,54,0,0.59073724,6347,10,0,2,0,1,24108
"n",0.9999999,41,1,0.215949693,6996,1,0,1,0,0,24109
"n",0.153928202,43,0,0.521277893,8200,6,0,2,0,2,24110
"n",0.289750978,52,0,0.50509898,5000,12,1,1,0,3,24111
"n",0.097848982,63,0,1630,5400,3,0,1,0,0,24112
"n",0,27,0,0,0,2,0,0,0,0,24113
"n",0.44826026,49,1,0.230265426,2900,10,0,0,1,0,24114
"n",0.01555156,59,0,0.067327723,12000,10,0,1,0,0,24115
"n",0,79,0,0.140747577,2166,7,0,0,0,0,24116
"n",0.011513022,45,0,0.483299448,3442,22,0,1,0,1,24117
"n",0.004542296,48,0,0.002450123,2856,6,0,0,0,0,24118
"n",0.032476439,73,0,0.009663446,3000,5,0,0,0,0,24119
"n",0,84,0,0,5400,1,0,0,0,0,24120
"n",0.231417125,48,0,0.44583076,8094,19,0,1,0,2,24121
"n",0.008267948,63,1,0.288798632,14033,11,0,1,0,0,24122
"n",0.511895184,46,0,0.288471708,3781,2,0,1,0,1,24123
"n",0.073314602,49,0,0.338721241,15342,9,0,1,0,2,24124
"n",0.08843033,64,0,0.327217125,4577,5,0,1,0,0,24125
"n",0.05081326,53,0,0.496400411,5833,5,0,1,0,2,24126
"n",0.263782907,47,0,3155,5400,17,0,2,0,1,24127
"n",0,43,0,521,5400,6,0,1,0,0,24128
"n",0.139786021,31,0,884,5400,7,0,0,0,0,24129
"n",0.176273123,41,0,0.212188191,9500,2,0,1,0,0,24130
"y",0.9999999,41,1,0.481279369,6596,9,1,1,0,2,24131
"n",0.467497836,50,0,0.318690784,5804,8,0,1,0,3,24132
"n",0.102601419,44,0,3192,5400,8,0,1,0,0,24133
"n",0.205148757,66,0,0.537347913,6492,17,0,2,0,1,24134
"n",0.000387087,57,0,0.155235924,5700,9,0,1,0,1,24135
"n",0.509624656,34,0,0.784347329,3500,11,0,2,0,1,24136
"n",0.017428018,58,1,0.495001999,2500,10,0,1,0,1,24137
"n",0.075737331,58,0,161,5400,9,0,0,0,0,24138
"n",0.360955158,29,0,0.276309543,6318,6,0,0,0,0,24139
"n",0.013191485,72,0,0.004761451,10500,15,0,0,0,0,24140
"n",0.010278265,51,0,1.014386735,4100,13,0,4,0,3,24141
"n",0.42402763,58,0,633,5400,5,0,0,0,0,24142
"y",0.028075563,45,0,0.317589992,7833,12,1,2,0,0,24143
"n",0,29,0,0.352143968,4500,8,0,1,0,2,24144
"n",0.9999999,63,0,42,5400,1,0,0,0,0,24145
"y",0,47,0,0,5400,1,0,0,0,0,24146
"n",0.101534554,60,0,0.059737234,15450,10,0,2,0,0,24147
"n",0.01025403,65,3,1613,5400,18,0,1,0,0,24148
"n",0.015026486,61,0,0.10536183,5333,11,0,1,0,2,24149
"n",0.021130082,52,0,884,5400,4,0,0,0,0,24150
"y",0.952268258,39,0,0.8948022,5636,8,0,2,0,2,24151
"n",0.058299167,65,0,3917,5400,8,0,1,0,0,24152
"n",0.159531608,47,0,0.510599078,2169,5,0,2,0,0,24153
"n",0.028966941,46,0,0.754966887,1660,9,0,1,0,0,24154
"y",0.9999999,25,0,0.320987654,1700,2,0,0,1,0,24155
"n",0.715591743,32,0,0.342071882,7094,6,0,1,0,0,24156
"n",0.975071874,48,0,0.258678998,14488,10,0,1,0,1,24157
"n",0.788541073,45,0,0.332269645,7520,13,0,0,0,1,24158
"n",0.387247278,75,0,0.031779661,1887,3,0,0,0,0,24159
"n",0.00877744,49,0,0.173793001,13400,8,0,2,0,3,24160
"n",0.014299777,62,0,0.310789928,11000,12,0,1,0,4,24161
"n",0.061397544,47,0,0.309738994,39500,9,0,4,1,3,24162
"n",0.028209687,71,0,0.202585666,7966,15,0,1,0,0,24163
"n",0.222648329,50,0,0.276230101,5527,24,0,0,0,0,24164
"n",0.192936527,60,0,0.200154304,9072,12,0,3,0,1,24165
"n",0,73,1,0.015760555,6915,8,0,0,0,0,24166
"n",0.035017356,45,0,0.226688103,11817,7,0,2,0,0,24167
"n",0.034486027,62,0,0.122775445,5000,12,0,0,0,0,24168
"n",0.166483799,47,0,0.449563584,9050,11,0,1,0,0,24169
"n",0.011932682,33,0,0.143052704,1460,4,0,0,0,0,24170
"n",0.177813028,50,0,0.343792633,6596,10,0,1,1,0,24171
"n",0.050969791,38,0,0.222393972,10350,4,0,2,0,2,24172
"n",0.213026465,62,0,0.278072193,10000,11,0,2,0,0,24173
"n",0.970289959,69,0,0.190936355,3000,3,0,0,0,0,24174
"n",1.08478803,50,0,0.741801145,1920,6,2,1,0,1,24175
"n",0.430122035,41,0,0.713456818,4480,10,0,2,0,3,24176
"n",0.013672123,55,0,0.243046454,6866,7,0,2,0,1,24177
"n",0.9999999,52,0,893,5400,1,0,0,0,0,24178
"n",0.027972948,35,0,0.232953038,3768,4,0,0,0,0,24179
"n",0.051392253,72,0,0.09113632,5200,11,0,0,0,1,24180
"n",0,73,0,0,2851,2,0,0,0,0,24181
"n",0.65024541,44,0,0.521244155,4918,6,2,1,1,2,24182
"y",0.592294562,57,4,1.323504634,2373,9,0,1,0,0,24183
"n",0.682940193,38,1,0.582466805,6250,5,0,1,0,0,24184
"n",0.392754088,53,0,0.384852675,9400,9,0,1,0,1,24185
"y",0,64,0,0.325945676,6000,7,0,2,0,0,24186
"n",0.058635031,56,0,1712,0,6,0,1,0,1,24187
"n",0.109625809,51,0,1578,5400,6,0,2,0,0,24188
"n",0.9999999,52,0,1490,5400,3,0,1,0,1,24189
"n",0.042826102,55,0,0.195680432,10000,6,0,1,0,1,24190
"n",0.795578729,76,0,0.315614064,6000,9,0,0,0,0,24191
"n",0.062012311,51,1,0.2467832,8237,12,0,1,0,3,24192
"n",0.002013583,40,0,5195,5400,6,0,4,0,2,24193
"n",0.452643454,62,0,1.458680333,1560,12,0,1,0,0,24194
"n",0.424414231,61,0,0.298805424,18583,9,0,4,0,0,24195
"n",0,29,0,0.389031705,3500,8,0,1,0,0,24196
"n",0.039858204,43,0,0.534659621,3216,9,0,1,0,3,24197
"n",0.04479776,34,0,0.847492201,8333,6,0,3,0,0,24198
"n",0.651667491,51,0,0.371299745,5100,8,0,2,0,0,24199
"n",0.9999999,36,0,0.229594619,5500,3,0,1,0,0,24200
"n",0.98876045,46,0,0.438056554,6400,8,0,1,0,1,24201
"n",0,24,0,0.338051624,1200,2,0,0,0,0,24202
"n",0.009190462,80,0,1631,5400,20,0,2,0,0,24203
"n",0.023966961,54,0,1629,5400,7,0,2,0,2,24204
"y",0.118534133,39,0,0.496613267,9300,10,0,3,0,1,24205
"n",0.024407981,75,0,256,5400,6,0,0,0,0,24206
"n",0.424372853,45,0,0.228204451,11366,6,0,1,0,1,24207
"n",0.021043112,41,0,528,5400,10,0,0,0,0,24208
"n",0.139981336,72,1,0.315171207,4000,4,0,2,0,0,24209
"n",0.857302,47,0,0.41848208,5691,9,0,0,0,2,24210
"n",0.030919925,77,0,0.011976048,3506,6,0,0,0,0,24211
"n",0.115752533,68,0,0.584593984,5750,14,0,3,0,0,24212
"n",0.513025173,40,0,0.348953452,3200,7,0,1,0,0,24213
"n",0.155427143,50,0,0.364393939,5279,18,0,0,0,1,24214
"n",0.014349283,81,0,47,5400,6,0,0,0,0,24215
"n",0.007165699,64,0,0.003999158,4750,13,0,0,0,0,24216
"n",0.086140396,52,0,0.398058252,17200,8,0,2,0,4,24217
"n",0.031164935,43,0,0.396438613,2133,8,0,1,0,0,24218
"n",0.016339677,54,0,0.088582284,5000,27,0,0,0,1,24219
"n",0.132632473,64,0,0.238030917,13325,11,0,1,0,0,24220
"n",0.070737426,66,0,0.082225105,6165,8,0,0,0,0,24221
"n",0.003999867,70,0,3,5400,4,0,0,0,0,24222
"n",0.329618493,50,0,0.281576239,6800,9,0,1,0,0,24223
"n",0.00239976,45,0,0,1805,2,0,0,0,0,24224
"n",0,43,0,0.212424134,2800,3,0,0,0,5,24225
"n",0.000120183,56,0,0.267433855,10166,16,0,2,0,1,24226
"y",1.039410305,37,1,0.232461256,6000,6,1,0,2,0,24227
"n",0.9999999,32,0,0.147469459,1145,1,1,0,0,0,24228
"n",0.039780007,70,0,0.010362694,3666,10,0,0,0,0,24229
"n",0.352774838,55,0,0.68602425,4700,11,0,2,0,0,24230
"n",0.102188377,53,0,0.158614883,9500,5,0,2,0,2,24231
"n",0.432557016,58,1,0.586601489,9000,17,0,3,0,0,24232
"n",0.474857511,46,0,0.760605628,7000,11,0,3,0,2,24233
"n",0.120863713,36,0,0.608401566,2808,9,0,2,0,2,24234
"n",0.11802674,58,0,1979,5400,11,0,2,0,1,24235
"n",0.029679694,83,0,21,5400,8,0,0,0,0,24236
"n",0.019578524,28,0,0.423192269,3000,4,0,1,0,1,24237
"n",0,45,0,6008,5400,11,1,2,0,3,24238
"n",0.038294584,70,0,0.383206775,32000,9,0,3,0,0,24239
"n",0.069718495,26,1,0.211294245,3700,8,0,0,0,0,24240
"n",0.00599988,48,0,0.301224624,12166,7,0,2,0,2,24241
"n",0.9999999,29,0,0.283741966,4200,7,0,1,0,0,24242
"n",0.015358056,77,0,0.438269656,6333,12,0,2,0,1,24243
"n",0,46,0,2269,5400,6,0,2,0,0,24244
"n",0.948107886,47,0,0.303370787,5250,8,0,1,0,0,24245
"n",0.312891043,56,0,0.282491944,6516,8,0,1,0,0,24246
"n",0.059141863,35,0,0.50029994,3333,12,0,2,0,0,24247
"n",0.045179006,51,0,0.005031933,5166,2,0,0,0,0,24248
"n",0.97550245,53,1,0.186759852,10301,8,0,1,0,0,24249
"n",0.94442963,55,0,0.313821477,9600,16,0,1,0,3,24250
"n",0.960673221,60,0,0.299323728,3400,3,0,0,0,0,24251
"n",0.044632937,49,1,0.100341136,8500,8,0,1,0,4,24252
"n",0.431540269,52,0,0.486754967,2717,10,0,1,0,1,24253
"n",0.150009682,49,3,0.497167957,8650,17,0,3,0,1,24254
"n",0.014364332,81,0,0.105787814,9830,15,0,1,0,0,24255
"n",0.484359233,76,0,0.147950683,3000,9,0,0,0,0,24256
"n",0.018244118,61,0,0.12503943,15850,26,0,2,0,1,24257
"n",0.851893513,31,0,0.155576382,3200,2,0,0,0,0,24258
"n",0.115618396,59,0,0.506497834,3000,5,0,1,0,1,24259
"y",1.77476677,33,0,0.110624635,3425,5,0,0,0,2,24260
"n",0,38,0,0.25525658,6800,8,0,2,0,4,24261
"n",0.096871045,64,0,2761,5400,6,1,1,0,0,24262
"y",0.812702146,53,2,1221,5400,6,1,1,0,0,24263
"n",0.013041194,68,0,0.459343795,700,8,0,0,0,0,24264
"n",0.019195262,73,0,0.634130575,1546,6,0,1,0,0,24265
"n",0.392974254,50,0,0.861753785,3500,7,0,2,0,2,24266
"n",0.9999999,33,0,0.025751073,1630,1,0,0,0,0,24267
"n",0.116776759,46,0,0.213675214,12518,15,0,1,0,4,24268
"n",0.520126485,42,0,0.595772033,7000,7,0,1,0,1,24269
"n",0.020083752,81,0,1663,0,19,0,2,0,0,24270
"n",0.9999999,55,0,1177,5400,4,0,1,0,0,24271
"n",0.454383146,29,0,0.343224343,5290,7,0,1,0,1,24272
"n",0.046539604,57,0,0.641008058,5832,25,0,1,0,0,24273
"n",0.118524377,61,0,1929,5400,8,0,1,0,0,24274
"n",0.015997936,82,0,0.130454968,2153,4,0,0,0,0,24275
"n",0.144062952,56,0,0.68712475,2997,17,0,2,0,2,24276
"n",0.115040144,38,0,3499,5400,7,0,1,0,0,24277
"y",0.039130853,34,0,0.64702788,1900,12,0,1,0,0,24278
"n",0.022242157,70,0,299,5400,8,0,0,0,0,24279
"n",0.168911068,49,0,0.696874013,9500,17,0,2,0,2,24280
"n",0.06491816,73,0,0.011498084,6000,5,0,0,0,1,24281
"n",0.002017508,72,0,0.008283133,5311,3,0,0,0,0,24282
"n",0.01479872,59,0,0.364849188,5171,10,0,2,0,0,24283
"n",0.78989011,52,0,0.309924147,15819,14,0,4,0,2,24284
"n",0.853431046,60,1,0.065967016,2000,3,0,0,1,0,24285
"n",0.309248923,44,0,0.521895621,5000,7,0,2,0,2,24286
"n",0.302896392,87,0,373,5400,8,0,0,0,0,24287
"n",0.617458896,56,1,0.50078329,7659,11,0,1,0,0,24288
"n",0.439905642,59,0,0.346404014,16142,8,0,2,0,1,24289
"n",0.226746273,48,0,4339,5400,9,0,2,0,0,24290
"n",0.013761594,66,0,2149,5400,20,0,3,0,0,24291
"n",0.031999086,37,0,0.237283692,11441,5,0,2,0,2,24292
"n",0.759741995,62,1,0.739881619,6250,18,0,2,0,0,24293
"n",0.095351486,27,0,0.086255166,7500,20,0,0,0,0,24294
"n",0.142444145,58,0,1428,5400,12,0,1,0,0,24295
"n",0.016016969,59,0,0.322994029,6866,10,0,3,0,1,24296
"n",0.204186846,35,0,3134,5400,15,0,1,0,0,24297
"n",0.528238637,46,1,0.834559108,25833,13,0,3,0,1,24298
"y",0.01975177,57,0,0.136,8249,10,0,1,0,3,24299
"n",0.02759816,93,0,0.004798081,2500,4,0,0,0,0,24300
"n",0.177906127,50,0,0.419267854,12237,16,0,2,0,2,24301
"n",0.272482616,45,0,0.110750983,14500,7,0,0,0,3,24302
"n",0.05381329,63,0,0.177589071,5416,3,0,1,0,0,24303
"n",0.407772815,66,0,0.246444862,7453,5,0,2,0,2,24304
"n",0.097700329,40,0,0.281554951,6250,6,0,1,0,2,24305
"n",0.279627447,80,0,1.472868217,1031,16,0,1,0,0,24306
"n",0.155057296,63,0,0.298056731,30000,12,0,2,0,3,24307
"n",0,45,0,0.499793132,4833,4,0,2,0,0,24308
"n",0.497087018,65,0,0.61479815,8000,13,0,3,0,1,24309
"n",0.054426516,63,0,0.017507623,10166,9,0,0,0,0,24310
"n",0,76,0,0.189438605,3900,5,0,1,0,0,24311
"n",0.052673771,68,0,0.109453543,6166,6,0,1,0,0,24312
"n",0.514630201,46,0,0.371219357,3140,5,0,1,0,0,24313
"n",0.9999999,38,0,21,5400,0,2,0,0,0,24314
"n",0.007062745,62,0,0.395962733,7083,19,0,3,0,1,24315
"n",0.059085538,40,0,376,5400,4,0,0,0,0,24316
"n",0.308368482,61,1,0.211466667,3749,16,0,1,0,0,24317
"n",0.99720056,56,3,0.892776011,2200,7,0,1,0,2,24318
"n",0.140113815,61,0,1.960049938,800,8,0,1,0,1,24319
"n",0.024023951,76,0,0.361106482,6000,16,0,2,0,1,24320
"n",0.197035643,48,0,0.010926573,4575,2,0,0,0,1,24321
"n",0.258741259,23,0,0.008526188,820,2,0,0,0,0,24322
"n",1.068408916,33,0,0.317888563,1704,4,6,0,0,0,24323
"n",0.83517129,57,0,0.470398643,11789,17,0,3,0,3,24324
"n",0.755256025,56,1,0.773890032,3400,9,0,1,1,5,24325
"n",0.448284482,39,0,2593,5400,6,0,1,0,1,24326
"n",0.085270473,65,0,9845,5400,12,0,3,0,0,24327
"n",0.09826482,59,0,0.251099912,12500,18,0,3,0,0,24328
"n",0.204621195,37,1,0.617963703,3250,2,0,1,0,0,24329
"n",0.056145407,60,0,56,5400,4,0,0,0,0,24330
"n",0,43,0,0.067310896,3000,5,0,0,0,0,24331
"y",0.947501989,49,3,0.952641549,4750,13,6,3,2,2,24332
"n",0.402223911,58,0,0.805619079,3060,2,0,1,0,0,24333
"n",0.018940731,50,0,0.164303245,7333,9,0,2,0,0,24334
"n",0.009280834,49,0,0.375,5415,14,0,3,0,0,24335
"n",0.962005066,32,1,0.397334017,3900,10,1,0,0,0,24336
"n",0,35,0,0,5362,5,0,0,0,0,24337
"n",0.065352785,64,1,1.134594616,25000,27,0,6,0,1,24338
"n",0.439121756,38,0,0.051885599,3950,1,0,0,0,2,24339
"n",0.207056117,37,1,0.532917063,7366,17,0,1,0,2,24340
"n",0.00450756,57,0,0.058560971,5600,8,0,0,0,0,24341
"n",0.062548958,66,0,0.321331743,9220,8,0,3,0,0,24342
"n",0.497005988,44,0,4710,5400,5,0,3,0,2,24343
"n",0.06358723,61,0,0.22138406,12195,15,0,1,0,1,24344
"n",0.961730182,24,0,0.258651628,3900,5,0,0,0,0,24345
"n",0.245210659,49,0,0.371121225,4833,14,0,1,0,0,24346
"n",0.223351066,86,0,601,5400,9,0,0,0,0,24347
"y",0.803132238,40,0,3590,5400,22,0,2,0,0,24348
"n",0.458928852,81,0,0.288538206,6019,13,0,0,0,0,24349
"n",0.387588718,48,1,0.296555009,6298,10,0,1,0,2,24350
"y",0.9999999,55,0,0.002458513,1626,0,0,0,0,0,24351
"n",0.107340988,73,0,0.012729315,2670,3,0,0,0,0,24352
"n",0.44771165,76,0,0.78366305,4700,12,0,2,0,1,24353
"n",0.063177661,46,0,0.257722747,7833,5,0,1,0,3,24354
"n",0.122287771,31,0,0.129079682,3400,7,0,0,0,0,24355
"n",0.288131791,68,0,0.631477927,4688,14,0,3,0,0,24356
"n",0.236717552,64,0,0.393715782,4200,11,0,1,0,0,24357
"n",0,60,0,0.151708055,15865,14,0,1,0,0,24358
"n",0,88,0,0,5400,12,0,0,0,0,24359
"n",0,35,0,0,3362,1,0,0,0,0,24360
"n",0.04795162,35,0,0.169474493,16916,12,0,3,0,0,24361
"n",0.005482799,79,0,5,5400,4,0,0,0,0,24362
"n",0.169466724,54,0,0.309776207,11036,8,0,2,0,3,24363
"n",0.062781739,31,0,0.200153817,5200,5,0,1,0,3,24364
"n",0.010325862,57,0,0.098016719,6100,4,0,0,0,0,24365
"n",0.025357308,65,0,0.054755043,6245,9,0,1,0,0,24366
"n",0.633182726,35,0,0.40842442,3750,5,0,0,0,0,24367
"n",0.183747134,35,0,0.05473584,2100,6,0,0,0,0,24368
"n",0.03779811,62,0,1985,0,8,0,2,0,0,24369
"n",0.9999999,71,0,0,8000,0,0,0,0,0,24370
"n",0.011510354,74,0,19,5400,9,0,0,0,0,24371
"n",0.0998208,53,0,0.086116792,4400,8,0,0,0,2,24372
"n",0.065134255,60,0,0.485873736,8600,15,0,2,0,0,24373
"n",0.07186653,54,0,81,5400,2,0,0,0,0,24374
"n",0.717909301,31,0,0.421431427,2500,3,0,0,0,0,24375
"n",0.271702572,31,0,0.369742348,4540,6,0,1,0,3,24376
"n",0.136431784,42,0,0.326445592,6000,7,0,1,0,2,24377
"n",0.400262611,49,0,0.349646007,8050,14,0,1,0,3,24378
"n",0.131264605,47,1,3122,5400,13,0,2,0,0,24379
"n",0.022992252,76,0,0.874903871,3900,13,0,2,0,0,24380
"n",0.135924272,41,0,165,5400,4,0,0,2,0,24381
"n",0.113292678,53,0,0.374269006,5984,22,0,2,0,2,24382
"n",0.984541605,72,0,0.35715238,7500,7,0,1,0,0,24383
"y",1.014330945,51,2,0.377355803,21064,9,1,4,0,1,24384
"n",0.008578722,79,0,0.006746627,1333,6,0,0,0,0,24385
"n",0.13655672,39,1,0.286789571,9166,10,0,1,0,4,24386
"n",0.484885405,51,0,5095,5400,6,0,2,0,0,24387
"y",0.461230809,28,1,556,5400,2,0,0,0,0,24388
"n",0.110290943,57,0,0.04226361,5583,8,0,0,1,0,24389
"n",0.869475368,43,0,0.605863192,5525,6,0,1,0,1,24390
"n",0.019955896,84,0,0.003461095,7800,3,0,0,0,0,24391
"n",0.55922321,49,0,1.075055804,3583,12,0,2,0,0,24392
